"","X","genus","species","polygon_name","x","y","num","ID","temp_pca","water_pca","temp_pca_2C","temp_pca_4C","water_pca_2C","water_pca_4C","bentity2_name","area","date","sp.layer","mean_temp_pca_native","mean_water_pca_native","population","id","x.1","y.1","x.2","y.2","Status","dummy","current_status_projection","future_status_2C","future_status_4C","Harmful","proj_diff_2C","proj_diff_4C","warming_diff","Impact_4C.Animal.production","Impact_4C.Animals","Impact_4C.Competition","Impact_4C.Crops","Impact_4C.Diseases","Impact_4C.Ecosystems","Impact_4C.Forestry","Impact_4C.Health","Impact_4C.Hybridization","Impact_4C.Infrastructure","Impact_4C.Plants","Impact_4C.Social","Impact_4C.E.Total","Impact_4C.S.Total","Impact_2C.Animal.production","Impact_2C.Animals","Impact_2C.Competition","Impact_2C.Crops","Impact_2C.Diseases","Impact_2C.Ecosystems","Impact_2C.Forestry","Impact_2C.Health","Impact_2C.Hybridization","Impact_2C.Infrastructure","Impact_2C.Plants","Impact_2C.Social","Impact_2C.E.Total","Impact_2C.S.Total","Impact_current.Animal.production","Impact_current.Animals","Impact_current.Competition","Impact_current.Crops","Impact_current.Diseases","Impact_current.Ecosystems","Impact_current.Forestry","Impact_current.Health","Impact_current.Hybridization","Impact_current.Infrastructure","Impact_current.Plants","Impact_current.Social","Impact_current.E.Total","Impact_current.S.Total","Final_country","threat","IAS_list","Existing_mgmt","research","outreach","total_score","Animal.production","Animals","Competition","Crops","Diseases","Ecosystems","Forestry","Health","Hybridization","Infrastructure","Plants","Social","E.Total","S.Total"
"198.22","Plagiolepis.alluaudi.363","Plagiolepis","Plagiolepis.alluaudi","Seychelles",51.4949111477428,-6.94413830800205,1,363,-2.37739227129065,1.50075731815203,-2.44143097297005,-2.529299756755,5.33204947347226,5.51832159705784,"Seychelles",486231920.981334,1892,"ground",-2.14311647609374,1.78946950132105,"Seychelles_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Seychelles",51.4949111477428,-6.94413830800205,51.4949111477428,-6.94413830800205,"Naturalized",1,0.99999993237189,0.999999964404831,0.999999985245261,"Alien",3.20329409664311e-08,5.28733704596718e-08,2.08404294932407e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seychelles",1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48.88","Plagiolepis.alluaudi.364","Plagiolepis","Plagiolepis.alluaudi","Shaanxi",108.862174037259,35.1543319055344,1,364,-0.623088514043778,-0.0995717696285815,-0.683315889715115,-0.821907305088617,1.37673182042895,1.3834013504428,"Shaanxi",203372993898.428,2004,"ground",-2.14311647609374,1.78946950132105,"Shaanxi_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Shaanxi",108.862174037259,35.1543319055344,108.862174037259,35.1543319055344,"Naturalized",1,0.937968599639932,0.965098198723422,0.991064021344267,"Alien",0.0271295990834898,0.0530954217043347,0.0259658226208449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China",1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48.89","Plagiolepis.alluaudi.365","Plagiolepis","Plagiolepis.alluaudi","Shandong",118.149434615402,36.3516915942187,1,365,-0.630000454613377,0.445676497794782,-0.69152227444662,-0.833486528601343,3.20908386992616,3.35320231519578,"Shandong",156039846467.981,1995,"ground",-2.14311647609374,1.78946950132105,"Shandong_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Shandong",118.149434615402,36.3516915942187,118.149434615402,36.3516915942187,"Naturalized",1,0.930258328801044,0.96110631954384,0.990340039871527,"Alien",0.0308479907427964,0.0600817110704833,0.0292337203276869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China",1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48.90","Plagiolepis.alluaudi.366","Plagiolepis","Plagiolepis.alluaudi","Shanghai",121.411224272055,31.1681505741876,1,366,-1.01776398699961,0.188390958558389,-1.07248173525304,-1.18671482396714,1.84650719828076,1.95112842358189,"Shanghai",5989116198.8251,1928,"ground",-2.14311647609374,1.78946950132105,"Shanghai_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Shanghai",121.411224272055,31.1681505741876,121.411224272055,31.1681505741876,"Naturalized",1,0.973828062331959,0.984706920154954,0.99508149339526,"Alien",0.0108788578229952,0.0212534310633005,0.0103745732403052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China",1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48.91","Plagiolepis.alluaudi.369","Plagiolepis","Plagiolepis.alluaudi","Sichuan",103.481037912628,30.5103906217867,1,369,-0.755945206895732,1.06807245867174,-0.845943599953136,-0.987248447738358,2.60983190760708,2.65181994966044,"Sichuan",562952923943.114,2002,"ground",-2.14311647609374,1.78946950132105,"Sichuan_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Sichuan",103.481037912628,30.5103906217867,103.481037912628,30.5103906217867,"Naturalized",1,0.997688968503915,0.999060982287041,0.999771999243208,"Alien",0.00137201378312601,0.00208303073929339,0.000711016956167376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China",1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81.80","Plagiolepis.alluaudi.535","Plagiolepis","Plagiolepis.alluaudi","Society Islands",-149.909062730952,-17.4381230497134,1,535,-2.22413986023158,1.06902938917892,-2.24763622675856,-2.30884957640138,4.45677635767689,4.34033421620931,"Society Islands",1535763776.23791,1907,"ground",-2.14311647609374,1.78946950132105,"Society Islands_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Society Islands",-149.909062730952,-17.4381230497134,-149.909062730952,-17.4381230497134,"Naturalized",1,0.999999686597364,0.999999752353673,0.999999865910917,"Alien",6.57563089534463e-08,1.79313553005933e-07,1.13557244052487e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fr. Polynesia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"205.16","Plagiolepis.alluaudi.376","Plagiolepis","Plagiolepis.alluaudi","Solomon Islands",158.51089734653,-8.20547586567659,1,376,-2.40614099460013,2.7277190794393,-2.45841242365269,-2.53765610949912,7.99212077217124,8.35623490460384,"Solomon Islands",36978183544.9202,2014,"ground",-2.14311647609374,1.78946950132105,"Solomon Islands_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Solomon Islands",158.51089734653,-8.20547586567659,158.51089734653,-8.20547586567659,"Naturalized",1,0.99999994926324,0.99999996995273,0.999999986420391,"Alien",2.068949067624e-08,3.71571508006596e-08,1.64676601244196e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Solomon Is.",1,0.5,0.5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221.11","Plagiolepis.alluaudi.398","Plagiolepis","Plagiolepis.alluaudi","Switzerland",8.23020861389678,46.8030335252127,0,398,-0.74272165333708,-0.070591091456478,-0.817983893296823,-0.944191983798296,1.3809934297685,1.24051923178795,"Switzerland",41287893453.2521,1904,"ground",-2.14311647609374,1.78946950132105,"Switzerland_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Switzerland",8.23020861389678,46.8030335252127,8.23020861389678,46.8030335252127,"Indoor",1,0.0187701557858819,0.0390815412052745,0.1259396717989,"Alien",0.0203113854193926,0.107169516013018,0.0868581305936254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Switzerland",1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223.13","Plagiolepis.alluaudi.401","Plagiolepis","Plagiolepis.alluaudi","Taiwan",120.946680530351,23.7514421311456,1,401,-1.61696819283161,3.94044645795678,-1.64731296297028,-1.73102891586693,9.86717755313313,10.2590253970074,"Taiwan",36261831701.7903,1909,"ground",-2.14311647609374,1.78946950132105,"Taiwan_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Taiwan",120.946680530351,23.7514421311456,120.946680530351,23.7514421311456,"Naturalized",1,0.994649051109494,0.996046685766719,0.99828780359615,"Alien",0.00139763465722476,0.00363875248665524,0.00224111782943048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Taiwan",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"229.13","Plagiolepis.alluaudi.418","Plagiolepis","Plagiolepis.alluaudi","Tonga",-174.816312815231,-19.9004045410735,1,418,-2.19637773036957,1.26145290732384,-2.24075651168823,-2.30529041290283,4.70178632736206,4.94132623672485,"Tonga",694414013.299234,1980,"ground",-2.14311647609374,1.78946950132105,"Tonga_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Tonga",-174.816312815231,-19.9004045410735,-174.816312815231,-19.9004045410735,"Naturalized",1,0.999999586240308,0.999999734793465,0.999999861103068,"Alien",1.48553156886777e-07,2.74862759885863e-07,1.26309602999086e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tonga",1,0.5,0.5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81.81","Plagiolepis.alluaudi.541","Plagiolepis","Plagiolepis.alluaudi","Tuamotu Islands",-142.694108057978,-19.2852892999302,1,541,-2.27648883395725,0.810458024342855,-2.31248389350043,-2.37288154496087,2.6118141412735,2.33794593811035,"Tuamotu Islands",183461776.429511,1928,"ground",-2.14311647609374,1.78946950132105,"Tuamotu Islands_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Tuamotu Islands",-142.694108057978,-19.2852892999302,-142.694108057978,-19.2852892999302,"Naturalized",1,0.999999814200498,0.999999870469598,0.999999929289543,"Alien",5.62691002681248e-08,1.1508904518287e-07,5.88199449147453e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fr. Polynesia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241.36","Plagiolepis.alluaudi.431","Plagiolepis","Plagiolepis.alluaudi","United Kingdom",-2.89118610361329,54.1507518051866,0,431,-1.15143473086951,0.366926069598419,-1.18423384692243,-1.26441324155807,1.39805330371151,1.70600981189674,"United Kingdom",244186791012.534,1896,"ground",-2.14311647609374,1.78946950132105,"United Kingdom_Plagiolepis.alluaudi","Plagiolepis.alluaudi_United Kingdom",-2.89118610361329,54.1507518051866,-2.89118610361329,54.1507518051866,"Indoor",1,0.056892983123457,0.0773231406657796,0.157664980451305,"Alien",0.0204301575423226,0.100771997327848,0.0803418397855251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United Kingdom",1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"115.173","Plagiolepis.alluaudi.543","Plagiolepis","Plagiolepis.alluaudi","Volcano Islands",141.326384550874,24.8454431116739,1,543,-2.00316429138184,0.302313715219498,-2.04699945449829,-2.12627863883972,2.3972909450531,2.53863120079041,"Volcano Islands",32809772.8892972,2002,"ground",-2.14311647609374,1.78946950132105,"Volcano Islands_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Volcano Islands",141.326384550874,24.8454431116739,141.326384550874,24.8454431116739,"Naturalized",1,0.999997185668329,0.999998186248209,0.999999180580994,"Alien",1.00057987983959e-06,1.99491266539287e-06,9.94332785553276e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Japan",1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48.92","Plagiolepis.alluaudi.459","Plagiolepis","Plagiolepis.alluaudi","Yunnan",101.486220390307,24.9721485658647,1,459,-1.29813066409714,2.32353568382219,-1.34549009180806,-1.45220363708291,3.57895297815989,3.6600805878005,"Yunnan",383386381157.489,1999,"ground",-2.14311647609374,1.78946950132105,"Yunnan_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Yunnan",101.486220390307,24.9721485658647,101.486220390307,24.9721485658647,"Naturalized",1,0.999495340425445,0.999685989837529,0.999892217152438,"Alien",0.000190649412084021,0.000396876726992956,0.000206227314908936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China",1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48.93","Plagiolepis.alluaudi.462","Plagiolepis","Plagiolepis.alluaudi","Zhejiang",120.064321042264,29.1688094087963,1,462,-1.06473296695325,1.23169062977692,-1.12257992346475,-1.23537991530492,3.49675683045791,3.57922919299665,"Zhejiang",100328310710.411,1995,"ground",-2.14311647609374,1.78946950132105,"Zhejiang_Plagiolepis.alluaudi","Plagiolepis.alluaudi_Zhejiang",120.064321042264,29.1688094087963,120.064321042264,29.1688094087963,"Naturalized",1,0.982836936446997,0.990314973793564,0.99685237725606,"Alien",0.00747803734656727,0.014015440809063,0.00653740346249576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China",1,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136.24","Plagiolepis.exigua.211","Plagiolepis","Plagiolepis.exigua","Madagascar",46.7052436833576,-19.3740197083142,1,211,-2.00855436084937,2.95353374323892,-2.08688586267092,-2.18817485334742,5.62433012627996,5.61745235412726,"Madagascar",593087247231.258,1895,"ground",-1.83705692116638,3.06772926537904,"Madagascar_Plagiolepis.exigua","Plagiolepis.exigua_Madagascar",46.7052436833576,-19.3740197083142,46.7052436833576,-19.3740197083142,"Naturalized",1,0.999990736175754,0.999995243301339,0.999997991013001,"Alien",4.50712558464073e-06,7.25483724672848e-06,2.74771166208776e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Madagascar",1,1,0.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"193.20","Plagiolepis.exigua.359","Plagiolepis","Plagiolepis.exigua","Saudi Arabia",44.5844990641359,24.022613119049,1,359,-1.65999985802203,-1.66528327989104,-1.74953111801539,-1.86798048065581,-1.3186974582632,-1.21112236508218,"Saudi Arabia",1955714507767.01,2011,"ground",-1.83705692116638,3.06772926537904,"Saudi Arabia_Plagiolepis.exigua","Plagiolepis.exigua_Saudi Arabia",44.5844990641359,24.022613119049,44.5844990641359,24.022613119049,"Naturalized",1,0.99359687183483,0.997000834902525,0.99890332057574,"Alien",0.00340396306769497,0.00530644874090946,0.00190248567321449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saudi Arabia",1,1,0.5,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"198.23","Plagiolepis.exigua.363","Plagiolepis","Plagiolepis.exigua","Seychelles",51.4949111477428,-6.94413830800205,1,363,-2.37739227129065,1.50075731815203,-2.44143097297005,-2.529299756755,5.33204947347226,5.51832159705784,"Seychelles",486231920.981334,1995,"ground",-1.83705692116638,3.06772926537904,"Seychelles_Plagiolepis.exigua","Plagiolepis.exigua_Seychelles",51.4949111477428,-6.94413830800205,51.4949111477428,-6.94413830800205,"Naturalized",1,0.999999589086812,0.999999761721496,0.999999887188925,"Alien",1.72634683881512e-07,2.9810211232828e-07,1.25467428446768e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seychelles",1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240.17","Plagiolepis.exigua.430","Plagiolepis","Plagiolepis.exigua","United Arab Emirates",54.3261536938077,23.9156538991147,1,430,-1.82790788016923,-1.69211810318897,-1.92094068128432,-2.04186176477201,-1.33261912469214,-1.35520762122454,"United Arab Emirates",70931660585.7485,2011,"ground",-1.83705692116638,3.06772926537904,"United Arab Emirates_Plagiolepis.exigua","Plagiolepis.exigua_United Arab Emirates",54.3261536938077,23.9156538991147,54.3261536938077,23.9156538991147,"Naturalized",1,0.999957790158157,0.999980874794199,0.999993165162378,"Alien",2.30846360412817e-05,3.53750042204615e-05,1.22903681791797e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United Arab Emirates",1,1,0.5,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241.37","Plagiolepis.exigua.431","Plagiolepis","Plagiolepis.exigua","United Kingdom",-2.89118610361329,54.1507518051866,0,431,-1.15143473086951,0.366926069598419,-1.18423384692243,-1.26441324155807,1.39805330371151,1.70600981189674,"United Kingdom",244186791012.534,1915,"ground",-1.83705692116638,3.06772926537904,"United Kingdom_Plagiolepis.exigua","Plagiolepis.exigua_United Kingdom",-2.89118610361329,54.1507518051866,-2.89118610361329,54.1507518051866,"Indoor",1,0.0773865793210481,0.0998142212737375,0.179903986013988,"Alien",0.0224276419526893,0.102517406692939,0.0800897647402501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United Kingdom",1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252.25","Plagiolepis.exigua.456","Plagiolepis","Plagiolepis.exigua","Yemen",47.5670634898514,15.836181183275,1,456,-1.93211017564659,-1.69191287889634,-2.03825972442168,-2.17013513084209,-1.24962512152955,-1.07698044222135,"Yemen",420327410513.875,1996,"ground",-1.83705692116638,3.06772926537904,"Yemen_Plagiolepis.exigua","Plagiolepis.exigua_Yemen",47.5670634898514,15.836181183275,47.5670634898514,15.836181183275,"Naturalized",1,0.99998220314029,0.99999278800701,0.999997652039979,"Alien",1.05848667193431e-05,1.54488996885194e-05,4.86403296917626e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yemen",1,0,0.5,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63.3","Plagiolepis.exigua.95","Plagiolepis","Plagiolepis.exigua","Zaire",23.6548842769937,-2.87694149823037,1,95,-2.2652405294605,2.33171483937242,-2.34762365549974,-2.47578728464373,3.72298548364215,3.82627231811649,"Zaire",2326848226488.98,1913,"ground",-1.83705692116638,3.06772926537904,"Zaire_Plagiolepis.exigua","Plagiolepis.exigua_Zaire",23.6548842769937,-2.87694149823037,23.6548842769937,-2.87694149823037,"Naturalized",1,0.999998931361189,0.999999469883741,0.999999821876166,"Alien",5.38522551551956e-07,8.90514976426005e-07,3.51992424874048e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Democratic Republic of the Congo",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160.13","Plagiolepis.pallescens.261","Plagiolepis","Plagiolepis.pallescens","Netherlands",5.60749745247711,52.2533682095788,0,261,-1.06745634860629,0.0824816391346252,-1.11032114561493,-1.2180769774159,0.355916521389222,0.577104061797878,"Netherlands",35607343966.7376,2008,"ground",-0.613238462277753,-0.844540228875389,"Netherlands_Plagiolepis.pallescens","Plagiolepis.pallescens_Netherlands",5.60749745247711,52.2533682095788,5.60749745247711,52.2533682095788,"Indoor",1,0.271209738884689,0.292554173470868,0.350271942870122,"Alien",0.0213444345861789,0.0790622039854336,0.0577177693992547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Netherlands",1,1,0.5,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168.14","Plagiolepis.pallescens.287","Plagiolepis","Plagiolepis.pallescens","Norway",14.0682815279173,64.4307918881631,0,287,-0.503441302252686,-0.0579411588605862,-0.576064507183491,-0.754606483855487,1.60397717821851,1.97562638306559,"Norway",318961603728.336,2018,"ground",-0.613238462277753,-0.844540228875389,"Norway_Plagiolepis.pallescens","Plagiolepis.pallescens_Norway",14.0682815279173,64.4307918881631,14.0682815279173,64.4307918881631,"Indoor",1,0.296706321584365,0.335297923751263,0.439064213376294,"Alien",0.0385916021668981,0.142357891791929,0.103766289625031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Norway",1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160.14","Plagiolepis.pygmaea","Plagiolepis","Plagiolepis.pygmaea","Netherlands",5.60749745247711,52.2533682095788,1,261,-1.06745634860629,0.0824816391346252,-1.11032114561493,-1.2180769774159,0.355916521389222,0.577104061797878,"Netherlands",35607343966.7376,2008,"ground",-1.240611797321,-0.915969703020527,"Netherlands_Plagiolepis.pygmaea","Plagiolepis.pygmaea_Netherlands",5.60749745247711,52.2533682095788,5.60749745247711,52.2533682095788,"Naturalized",1,0.778838349894808,0.817172566864075,0.89057277783111,"Alien",0.0383342169692665,0.111734427936302,0.0734002109670351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Netherlands",1,1,0.5,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83.65","Plagiolepis.schmitzii.116","Plagiolepis","Plagiolepis.schmitzii","France",2.45637944264777,46.6275483086796,0,116,-1.11935742447971,0.578082949223706,-1.1702173314551,-1.26673969657597,0.355317039622138,0.357728241431695,"France",539465973240.1,1950,"ground",-1.42209187323633,-1.39702445787641,"France_Plagiolepis.schmitzii","Plagiolepis.schmitzii_France",2.45637944264777,46.6275483086796,2.45637944264777,46.6275483086796,"Indoor",1,0.663024044417244,0.73209606130692,0.835989033336869,"Alien",0.0690720168896761,0.172964988919626,0.10389297202995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France",1,0.5,0.5,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87.20","Plagiolepis.schmitzii.124","Plagiolepis","Plagiolepis.schmitzii","Germany",10.3921261285214,51.1073787534431,0,124,-0.918769428814117,0.304951387924397,-0.978216179851071,-1.10619177642243,0.308548675513944,0.357453740464637,"Germany",357402819013.036,2018,"ground",-1.42209187323633,-1.39702445787641,"Germany_Plagiolepis.schmitzii","Plagiolepis.schmitzii_Germany",10.3921261285214,51.1073787534431,10.3921261285214,51.1073787534431,"Indoor",1,0.371739345152184,0.464853142582489,0.665014806610247,"Alien",0.0931137974303049,0.293275461458063,0.200161664027758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany",1,1,0.5,1,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160.15","Plagiolepis.schmitzii.261","Plagiolepis","Plagiolepis.schmitzii","Netherlands",5.60749745247711,52.2533682095788,1,261,-1.06745634860629,0.0824816391346252,-1.11032114561493,-1.2180769774159,0.355916521389222,0.577104061797878,"Netherlands",35607343966.7376,2008,"ground",-1.42209187323633,-1.39702445787641,"Netherlands_Plagiolepis.schmitzii","Plagiolepis.schmitzii_Netherlands",5.60749745247711,52.2533682095788,5.60749745247711,52.2533682095788,"Naturalized",1,0.595660005627895,0.660216766096081,0.795794103930521,"Alien",0.0645567604681859,0.200134098302626,0.13557733783444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Netherlands",1,1,0.5,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241.38","Plagiolepis.schmitzii.431","Plagiolepis","Plagiolepis.schmitzii","United Kingdom",-2.89118610361329,54.1507518051866,1,431,-1.15143473086951,0.366926069598419,-1.18423384692243,-1.26441324155807,1.39805330371151,1.70600981189674,"United Kingdom",244186791012.534,2016,"ground",-1.42209187323633,-1.39702445787641,"United Kingdom_Plagiolepis.schmitzii","Plagiolepis.schmitzii_United Kingdom",-2.89118610361329,54.1507518051866,-2.89118610361329,54.1507518051866,"Naturalized",1,0.287113329980793,0.332342509331109,0.455179903020406,"Alien",0.0452291793503153,0.168066573039612,0.122837393689297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"United Kingdom",1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79.15","Platythyrea.parallela.112","Platythyrea","Platythyrea.parallela","Fiji",178.548062997738,-17.4526083324047,1,112,-2.26620518847185,3.18118907415452,-2.32020390448254,-2.39091004511328,6.8602001116826,7.13606023386482,"Fiji",19303659912.1638,2006,"arboreal",-1.8774559697842,1.56797226658579,"Fiji_Platythyrea.parallela","Platythyrea.parallela_Fiji",178.548062997738,-17.4526083324047,178.548062997738,-17.4526083324047,"Naturalized",1,0.999999334241448,0.99999958401915,0.999999775282906,"Alien",2.49777702188148e-07,4.41041457688307e-07,1.9126375550016e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fiji",1,0.5,0.5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
