valid_species_name,bentity2_name,label,Native Range 1st,Final
Myrmica.punctiventris,Virginia,Myrmica.punctiventris_Virginia,Yes,Yes
Myrmica.punctiventris,West Virginia,Myrmica.punctiventris_West Virginia,Yes,Yes
Myrmica.punctiventris,Wisconsin,Myrmica.punctiventris_Wisconsin,Yes,Yes
Myrmica.rubra,Andorra,Myrmica.rubra_Andorra,Yes,Yes
Myrmica.rubra,Austria,Myrmica.rubra_Austria,Yes,Yes
Myrmica.rubra,Belarus,Myrmica.rubra_Belarus,Yes,Yes
Myrmica.rubra,Belgium,Myrmica.rubra_Belgium,Yes,Yes
Myrmica.rubra,Bosnia and Herzegovina,Myrmica.rubra_Bosnia and Herzegovina,Yes,Yes
Myrmica.rubra,Bulgaria,Myrmica.rubra_Bulgaria,Yes,Yes
Myrmica.rubra,Corsica,Myrmica.rubra_Corsica,Yes,Yes
Myrmica.rubra,Croatia,Myrmica.rubra_Croatia,Yes,Yes
Myrmica.rubra,Czech Republic,Myrmica.rubra_Czech Republic,Yes,Yes
Myrmica.rubra,Denmark,Myrmica.rubra_Denmark,Yes,Yes
Myrmica.rubra,Estonia,Myrmica.rubra_Estonia,Yes,Yes
Myrmica.rubra,Finland,Myrmica.rubra_Finland,Yes,Yes
Myrmica.rubra,France,Myrmica.rubra_France,Yes,Yes
Myrmica.rubra,Georgia_Europe(country),Myrmica.rubra_Georgia_Europe(country),Yes,Yes
Myrmica.rubra,Germany,Myrmica.rubra_Germany,Yes,Yes
Myrmica.rubra,Greece,Myrmica.rubra_Greece,Yes,Yes
Myrmica.rubra,Hungary,Myrmica.rubra_Hungary,Yes,Yes
Myrmica.rubra,Ireland,Myrmica.rubra_Ireland,Yes,Yes
Myrmica.rubra,Italy,Myrmica.rubra_Italy,Yes,Yes
Myrmica.rubra,Kazakhstan,Myrmica.rubra_Kazakhstan,Yes,Yes
Myrmica.rubra,Kyrgyzstan,Myrmica.rubra_Kyrgyzstan,Yes,Yes
Myrmica.rubra,Latvia,Myrmica.rubra_Latvia,Yes,Yes
Myrmica.rubra,Liechtenstein,Myrmica.rubra_Liechtenstein,Yes,Yes
Myrmica.rubra,Lithuania,Myrmica.rubra_Lithuania,Yes,Yes
Myrmica.rubra,Luxembourg,Myrmica.rubra_Luxembourg,Yes,Yes
Myrmica.rubra,Macedonia,Myrmica.rubra_Macedonia,Yes,Yes
Myrmica.rubra,Moldova,Myrmica.rubra_Moldova,Yes,Yes
Myrmica.rubra,Montenegro,Myrmica.rubra_Montenegro,Yes,Yes
Myrmica.rubra,Netherlands,Myrmica.rubra_Netherlands,Yes,Yes
Myrmica.rubra,Norway,Myrmica.rubra_Norway,Yes,Yes
Myrmica.rubra,Poland,Myrmica.rubra_Poland,Yes,Yes
Myrmica.rubra,Romania,Myrmica.rubra_Romania,Yes,Yes
Myrmica.rubra,Russia central,Myrmica.rubra_Russia central,Yes,Yes
Myrmica.rubra,Russia North,Myrmica.rubra_Russia North,Yes,Yes
Myrmica.rubra,Russia Northwest,Myrmica.rubra_Russia Northwest,Yes,Yes
Myrmica.rubra,Russia south,Myrmica.rubra_Russia south,Yes,Yes
Myrmica.rubra,Serbia,Myrmica.rubra_Serbia,Yes,Yes
Myrmica.rubra,Slovakia,Myrmica.rubra_Slovakia,Yes,Yes
Myrmica.rubra,Slovenia,Myrmica.rubra_Slovenia,Yes,Yes
Myrmica.rubra,Spain,Myrmica.rubra_Spain,Yes,Yes
Myrmica.rubra,Sweden,Myrmica.rubra_Sweden,Yes,Yes
Myrmica.rubra,Switzerland,Myrmica.rubra_Switzerland,Yes,Yes
Myrmica.rubra,Turkey,Myrmica.rubra_Turkey,Yes,Yes
Myrmica.rubra,Ukraine,Myrmica.rubra_Ukraine,Yes,Yes
Myrmica.rubra,United Kingdom,Myrmica.rubra_United Kingdom,Yes,Yes
Myrmica.ruginodis,Albania,Myrmica.ruginodis_Albania,Yes,Yes
Myrmica.ruginodis,Andorra,Myrmica.ruginodis_Andorra,Yes,Yes
Myrmica.ruginodis,Armenia,Myrmica.ruginodis_Armenia,Yes,Yes
Myrmica.ruginodis,Austria,Myrmica.ruginodis_Austria,Yes,Yes
Myrmica.ruginodis,Azerbaijan,Myrmica.ruginodis_Azerbaijan,Yes,Yes
Myrmica.ruginodis,Belarus,Myrmica.ruginodis_Belarus,Yes,Yes
Myrmica.ruginodis,Belgium,Myrmica.ruginodis_Belgium,Yes,Yes
Myrmica.ruginodis,Bosnia and Herzegovina,Myrmica.ruginodis_Bosnia and Herzegovina,Yes,Yes
Myrmica.ruginodis,Bulgaria,Myrmica.ruginodis_Bulgaria,Yes,Yes
Myrmica.ruginodis,Channel Islands,Myrmica.ruginodis_Channel Islands,Yes,Yes
Myrmica.ruginodis,Chubu,Myrmica.ruginodis_Chubu,Yes,Yes
Myrmica.ruginodis,Croatia,Myrmica.ruginodis_Croatia,Yes,Yes
Myrmica.ruginodis,Czech Republic,Myrmica.ruginodis_Czech Republic,Yes,Yes
Myrmica.ruginodis,Denmark,Myrmica.ruginodis_Denmark,Yes,Yes
Myrmica.ruginodis,Estonia,Myrmica.ruginodis_Estonia,Yes,Yes
Myrmica.ruginodis,Finland,Myrmica.ruginodis_Finland,Yes,Yes
Myrmica.ruginodis,France,Myrmica.ruginodis_France,Yes,Yes
Myrmica.ruginodis,Gansu,Myrmica.ruginodis_Gansu,Yes,Yes
Myrmica.ruginodis,Georgia_Europe(country),Myrmica.ruginodis_Georgia_Europe(country),Yes,Yes
Myrmica.ruginodis,Germany,Myrmica.ruginodis_Germany,Yes,Yes
Myrmica.ruginodis,Greece,Myrmica.ruginodis_Greece,Yes,Yes
Myrmica.ruginodis,Heilongjiang,Myrmica.ruginodis_Heilongjiang,Yes,Yes
Myrmica.ruginodis,Henan,Myrmica.ruginodis_Henan,Yes,Yes
Myrmica.ruginodis,Hokkaido,Myrmica.ruginodis_Hokkaido,Yes,Yes
Myrmica.ruginodis,Hubei,Myrmica.ruginodis_Hubei,Yes,Yes
Myrmica.ruginodis,Hunan,Myrmica.ruginodis_Hunan,Yes,Yes
Myrmica.ruginodis,Hungary,Myrmica.ruginodis_Hungary,Yes,Yes
Myrmica.ruginodis,Iran,Myrmica.ruginodis_Iran,Yes,Yes
Myrmica.ruginodis,Ireland,Myrmica.ruginodis_Ireland,Yes,Yes
Myrmica.ruginodis,Italy,Myrmica.ruginodis_Italy,Yes,Yes
Myrmica.ruginodis,Jeju Island,Myrmica.ruginodis_Jeju Island,Yes,Yes
Myrmica.ruginodis,Jilin,Myrmica.ruginodis_Jilin,Yes,Yes
Myrmica.ruginodis,Kanto,Myrmica.ruginodis_Kanto,Yes,Yes
Myrmica.ruginodis,Kazakhstan,Myrmica.ruginodis_Kazakhstan,Yes,Yes
Myrmica.ruginodis,Kinki,Myrmica.ruginodis_Kinki,Yes,Yes
Myrmica.ruginodis,Kuril Islands,Myrmica.ruginodis_Kuril Islands,Yes,Yes
Myrmica.ruginodis,Kyushu,Myrmica.ruginodis_Kyushu,Yes,Yes
Myrmica.ruginodis,Latvia,Myrmica.ruginodis_Latvia,Yes,Yes
Myrmica.ruginodis,Liaoning,Myrmica.ruginodis_Liaoning,Yes,Yes
Myrmica.ruginodis,Liechtenstein,Myrmica.ruginodis_Liechtenstein,Yes,Yes
Myrmica.ruginodis,Lithuania,Myrmica.ruginodis_Lithuania,Yes,Yes
Myrmica.ruginodis,Luxembourg,Myrmica.ruginodis_Luxembourg,Yes,Yes
Myrmica.ruginodis,Macedonia,Myrmica.ruginodis_Macedonia,Yes,Yes
Myrmica.ruginodis,Mongolia,Myrmica.ruginodis_Mongolia,Yes,Yes
Myrmica.ruginodis,Montenegro,Myrmica.ruginodis_Montenegro,Yes,Yes
Myrmica.ruginodis,Netherlands,Myrmica.ruginodis_Netherlands,Yes,Yes
Myrmica.ruginodis,Ningxia,Myrmica.ruginodis_Ningxia,Yes,Yes
Myrmica.ruginodis,North Korea,Myrmica.ruginodis_North Korea,Yes,Yes
Myrmica.ruginodis,Norway,Myrmica.ruginodis_Norway,Yes,Yes
Myrmica.ruginodis,Poland,Myrmica.ruginodis_Poland,Yes,Yes
Myrmica.ruginodis,Portugal,Myrmica.ruginodis_Portugal,Yes,Yes
Myrmica.ruginodis,Romania,Myrmica.ruginodis_Romania,Yes,Yes
Myrmica.ruginodis,Russia central,Myrmica.ruginodis_Russia central,Yes,Yes
Myrmica.ruginodis,Russia East,Myrmica.ruginodis_Russia East,Yes,Yes
Myrmica.ruginodis,Russia North,Myrmica.ruginodis_Russia North,Yes,Yes
Myrmica.ruginodis,Russia Northwest,Myrmica.ruginodis_Russia Northwest,Yes,Yes
Myrmica.ruginodis,Russia south,Myrmica.ruginodis_Russia south,Yes,Yes
Myrmica.ruginodis,Sakhalin Island,Myrmica.ruginodis_Sakhalin Island,Yes,Yes
Myrmica.ruginodis,Satsunan Islands,Myrmica.ruginodis_Satsunan Islands,Yes,Yes
Myrmica.ruginodis,Serbia,Myrmica.ruginodis_Serbia,Yes,Yes
Myrmica.ruginodis,Shaanxi,Myrmica.ruginodis_Shaanxi,Yes,Yes
Myrmica.ruginodis,Slovakia,Myrmica.ruginodis_Slovakia,Yes,Yes
Myrmica.ruginodis,Slovenia,Myrmica.ruginodis_Slovenia,Yes,Yes
Myrmica.ruginodis,South Korea,Myrmica.ruginodis_South Korea,Yes,Yes
Myrmica.ruginodis,Spain,Myrmica.ruginodis_Spain,Yes,Yes
Myrmica.ruginodis,Sweden,Myrmica.ruginodis_Sweden,Yes,Yes
Myrmica.ruginodis,Switzerland,Myrmica.ruginodis_Switzerland,Yes,Yes
Myrmica.ruginodis,Tohoku,Myrmica.ruginodis_Tohoku,Yes,Yes
Myrmica.ruginodis,Turkey,Myrmica.ruginodis_Turkey,Yes,Yes
Myrmica.ruginodis,Ukraine,Myrmica.ruginodis_Ukraine,Yes,Yes
Myrmica.ruginodis,United Kingdom,Myrmica.ruginodis_United Kingdom,Yes,Yes
Myrmica.sabuleti,Aegean Islands,Myrmica.sabuleti_Aegean Islands,Yes,Yes
Myrmica.sabuleti,Albania,Myrmica.sabuleti_Albania,Yes,Yes
Myrmica.sabuleti,Andorra,Myrmica.sabuleti_Andorra,Yes,Yes
Myrmica.sabuleti,Austria,Myrmica.sabuleti_Austria,Yes,Yes
Myrmica.sabuleti,Belarus,Myrmica.sabuleti_Belarus,Yes,Yes
Myrmica.sabuleti,Belgium,Myrmica.sabuleti_Belgium,Yes,Yes
Myrmica.sabuleti,Bosnia and Herzegovina,Myrmica.sabuleti_Bosnia and Herzegovina,Yes,Yes
Myrmica.sabuleti,Bulgaria,Myrmica.sabuleti_Bulgaria,Yes,Yes
Myrmica.sabuleti,Channel Islands,Myrmica.sabuleti_Channel Islands,Yes,Yes
Myrmica.sabuleti,Croatia,Myrmica.sabuleti_Croatia,Yes,Yes
Myrmica.sabuleti,Czech Republic,Myrmica.sabuleti_Czech Republic,Yes,Yes
Myrmica.sabuleti,Denmark,Myrmica.sabuleti_Denmark,Yes,Yes
Myrmica.sabuleti,Estonia,Myrmica.sabuleti_Estonia,Yes,Yes
Myrmica.sabuleti,Finland,Myrmica.sabuleti_Finland,Yes,Yes
Myrmica.sabuleti,France,Myrmica.sabuleti_France,Yes,Yes
Myrmica.sabuleti,Germany,Myrmica.sabuleti_Germany,Yes,Yes
Myrmica.sabuleti,Greece,Myrmica.sabuleti_Greece,Yes,Yes
Myrmica.sabuleti,Hungary,Myrmica.sabuleti_Hungary,Yes,Yes
Myrmica.sabuleti,Iran,Myrmica.sabuleti_Iran,Yes,Yes
Myrmica.sabuleti,Ireland,Myrmica.sabuleti_Ireland,Yes,Yes
Myrmica.sabuleti,Italy,Myrmica.sabuleti_Italy,Yes,Yes
Myrmica.sabuleti,Kazakhstan,Myrmica.sabuleti_Kazakhstan,Yes,Yes
Myrmica.sabuleti,Latvia,Myrmica.sabuleti_Latvia,Yes,Yes
Myrmica.sabuleti,Liechtenstein,Myrmica.sabuleti_Liechtenstein,Yes,Yes
Myrmica.sabuleti,Lithuania,Myrmica.sabuleti_Lithuania,Yes,Yes
Myrmica.sabuleti,Luxembourg,Myrmica.sabuleti_Luxembourg,Yes,Yes
Myrmica.sabuleti,Macedonia,Myrmica.sabuleti_Macedonia,Yes,Yes
Myrmica.sabuleti,Moldova,Myrmica.sabuleti_Moldova,Yes,Yes
Myrmica.sabuleti,Montenegro,Myrmica.sabuleti_Montenegro,Yes,Yes
Myrmica.sabuleti,Netherlands,Myrmica.sabuleti_Netherlands,Yes,Yes
Myrmica.sabuleti,Norway,Myrmica.sabuleti_Norway,Yes,Yes
Myrmica.sabuleti,Poland,Myrmica.sabuleti_Poland,Yes,Yes
Myrmica.sabuleti,Romania,Myrmica.sabuleti_Romania,Yes,Yes
Myrmica.sabuleti,Russia central,Myrmica.sabuleti_Russia central,Yes,Yes
Myrmica.sabuleti,Russia North,Myrmica.sabuleti_Russia North,Yes,Yes
Myrmica.sabuleti,Russia Northwest,Myrmica.sabuleti_Russia Northwest,Yes,Yes
Myrmica.sabuleti,Russia south,Myrmica.sabuleti_Russia south,Yes,Yes
Myrmica.sabuleti,Serbia,Myrmica.sabuleti_Serbia,Yes,Yes
Myrmica.sabuleti,Slovakia,Myrmica.sabuleti_Slovakia,Yes,Yes
Myrmica.sabuleti,Slovenia,Myrmica.sabuleti_Slovenia,Yes,Yes
Myrmica.sabuleti,Spain,Myrmica.sabuleti_Spain,Yes,Yes
Myrmica.sabuleti,Sweden,Myrmica.sabuleti_Sweden,Yes,Yes
Myrmica.sabuleti,Switzerland,Myrmica.sabuleti_Switzerland,Yes,Yes
Myrmica.sabuleti,Turkey,Myrmica.sabuleti_Turkey,Yes,Yes
Myrmica.sabuleti,Tuscan Archipelago,Myrmica.sabuleti_Tuscan Archipelago,Yes,Yes
Myrmica.sabuleti,Ukraine,Myrmica.sabuleti_Ukraine,Yes,Yes
Myrmica.sabuleti,United Kingdom,Myrmica.sabuleti_United Kingdom,Yes,Yes
Myrmica.scabrinodis,Albania,Myrmica.scabrinodis_Albania,Yes,Yes
Myrmica.scabrinodis,Andorra,Myrmica.scabrinodis_Andorra,Yes,Yes
Myrmica.scabrinodis,Austria,Myrmica.scabrinodis_Austria,Yes,Yes
Myrmica.scabrinodis,Azerbaijan,Myrmica.scabrinodis_Azerbaijan,Yes,Yes
Myrmica.scabrinodis,Belarus,Myrmica.scabrinodis_Belarus,Yes,Yes
Myrmica.scabrinodis,Belgium,Myrmica.scabrinodis_Belgium,Yes,Yes
Myrmica.scabrinodis,Bosnia and Herzegovina,Myrmica.scabrinodis_Bosnia and Herzegovina,Yes,Yes
Myrmica.scabrinodis,Bulgaria,Myrmica.scabrinodis_Bulgaria,Yes,Yes
Myrmica.scabrinodis,Channel Islands,Myrmica.scabrinodis_Channel Islands,Yes,Yes
Myrmica.scabrinodis,Corsica,Myrmica.scabrinodis_Corsica,Yes,Yes
Myrmica.scabrinodis,Croatia,Myrmica.scabrinodis_Croatia,Yes,Yes
Myrmica.scabrinodis,Czech Republic,Myrmica.scabrinodis_Czech Republic,Yes,Yes
Myrmica.scabrinodis,Denmark,Myrmica.scabrinodis_Denmark,Yes,Yes
Myrmica.scabrinodis,Estonia,Myrmica.scabrinodis_Estonia,Yes,Yes
Myrmica.scabrinodis,Finland,Myrmica.scabrinodis_Finland,Yes,Yes
Myrmica.scabrinodis,France,Myrmica.scabrinodis_France,Yes,Yes
Myrmica.scabrinodis,Georgia_Europe(country),Myrmica.scabrinodis_Georgia_Europe(country),Yes,Yes
Myrmica.scabrinodis,Germany,Myrmica.scabrinodis_Germany,Yes,Yes
Myrmica.scabrinodis,Greece,Myrmica.scabrinodis_Greece,Yes,Yes
Myrmica.scabrinodis,Hungary,Myrmica.scabrinodis_Hungary,Yes,Yes
Myrmica.scabrinodis,Ionian Islands,Myrmica.scabrinodis_Ionian Islands,Yes,Yes
Myrmica.scabrinodis,Ireland,Myrmica.scabrinodis_Ireland,Yes,Yes
Myrmica.scabrinodis,Italy,Myrmica.scabrinodis_Italy,Yes,Yes
Myrmica.scabrinodis,Kazakhstan,Myrmica.scabrinodis_Kazakhstan,Yes,Yes
Myrmica.scabrinodis,Kyrgyzstan,Myrmica.scabrinodis_Kyrgyzstan,Yes,Yes
Myrmica.scabrinodis,Latvia,Myrmica.scabrinodis_Latvia,Yes,Yes
Myrmica.scabrinodis,Liechtenstein,Myrmica.scabrinodis_Liechtenstein,Yes,Yes
Myrmica.scabrinodis,Lithuania,Myrmica.scabrinodis_Lithuania,Yes,Yes
Myrmica.scabrinodis,Luxembourg,Myrmica.scabrinodis_Luxembourg,Yes,Yes
Myrmica.scabrinodis,Macedonia,Myrmica.scabrinodis_Macedonia,Yes,Yes
Myrmica.scabrinodis,Moldova,Myrmica.scabrinodis_Moldova,Yes,Yes
Myrmica.scabrinodis,Montenegro,Myrmica.scabrinodis_Montenegro,Yes,Yes
Myrmica.scabrinodis,Netherlands,Myrmica.scabrinodis_Netherlands,Yes,Yes
Myrmica.scabrinodis,Norway,Myrmica.scabrinodis_Norway,Yes,Yes
Myrmica.scabrinodis,Poland,Myrmica.scabrinodis_Poland,Yes,Yes
Myrmica.scabrinodis,Romania,Myrmica.scabrinodis_Romania,Yes,Yes
Myrmica.scabrinodis,Russia central,Myrmica.scabrinodis_Russia central,Yes,Yes
Myrmica.scabrinodis,Russia North,Myrmica.scabrinodis_Russia North,Yes,Yes
Myrmica.scabrinodis,Russia Northwest,Myrmica.scabrinodis_Russia Northwest,Yes,Yes
Myrmica.scabrinodis,Russia south,Myrmica.scabrinodis_Russia south,Yes,Yes
Myrmica.scabrinodis,Sardinia,Myrmica.scabrinodis_Sardinia,Yes,Yes
Myrmica.scabrinodis,Serbia,Myrmica.scabrinodis_Serbia,Yes,Yes
Myrmica.scabrinodis,Slovakia,Myrmica.scabrinodis_Slovakia,Yes,Yes
Myrmica.scabrinodis,Slovenia,Myrmica.scabrinodis_Slovenia,Yes,Yes
Myrmica.scabrinodis,Spain,Myrmica.scabrinodis_Spain,Yes,Yes
Myrmica.scabrinodis,Sweden,Myrmica.scabrinodis_Sweden,Yes,Yes
Myrmica.scabrinodis,Switzerland,Myrmica.scabrinodis_Switzerland,Yes,Yes
Myrmica.scabrinodis,Turkey,Myrmica.scabrinodis_Turkey,Yes,Yes
Myrmica.scabrinodis,Ukraine,Myrmica.scabrinodis_Ukraine,Yes,Yes
Myrmica.scabrinodis,United Kingdom,Myrmica.scabrinodis_United Kingdom,Yes,Yes
Myrmica.scabrinodis,Uzbekistan,Myrmica.scabrinodis_Uzbekistan,Yes,Yes
Myrmica.scabrinodis,Xinjiang,Myrmica.scabrinodis_Xinjiang,Yes,Yes
Myrmica.specioides,Andorra,Myrmica.specioides_Andorra,Yes,Yes
Myrmica.specioides,Armenia,Myrmica.specioides_Armenia,Yes,Yes
Myrmica.specioides,Austria,Myrmica.specioides_Austria,Yes,Yes
Myrmica.specioides,Azerbaijan,Myrmica.specioides_Azerbaijan,Yes,Yes
Myrmica.specioides,Belarus,Myrmica.specioides_Belarus,Yes,Yes
Myrmica.specioides,Belgium,Myrmica.specioides_Belgium,Yes,Yes
Myrmica.specioides,Bosnia and Herzegovina,Myrmica.specioides_Bosnia and Herzegovina,Yes,Yes
Myrmica.specioides,Bulgaria,Myrmica.specioides_Bulgaria,Yes,Yes
Myrmica.specioides,Croatia,Myrmica.specioides_Croatia,Yes,Yes
Myrmica.specioides,Czech Republic,Myrmica.specioides_Czech Republic,Yes,Yes
Myrmica.specioides,Denmark,Myrmica.specioides_Denmark,Yes,Yes
Myrmica.specioides,France,Myrmica.specioides_France,Yes,Yes
Myrmica.specioides,Georgia_Europe(country),Myrmica.specioides_Georgia_Europe(country),Yes,Yes
Myrmica.specioides,Germany,Myrmica.specioides_Germany,Yes,Yes
Myrmica.specioides,Greece,Myrmica.specioides_Greece,Yes,Yes
Myrmica.specioides,Hungary,Myrmica.specioides_Hungary,Yes,Yes
Myrmica.specioides,Iran,Myrmica.specioides_Iran,Yes,Yes
Myrmica.specioides,Italy,Myrmica.specioides_Italy,Yes,Yes
Myrmica.specioides,Kazakhstan,Myrmica.specioides_Kazakhstan,Yes,Yes
Myrmica.specioides,Kyrgyzstan,Myrmica.specioides_Kyrgyzstan,Yes,Yes
Myrmica.specioides,Lithuania,Myrmica.specioides_Lithuania,Yes,Yes
Myrmica.specioides,Luxembourg,Myrmica.specioides_Luxembourg,Yes,Yes
Myrmica.specioides,Macedonia,Myrmica.specioides_Macedonia,Yes,Yes
Myrmica.specioides,Moldova,Myrmica.specioides_Moldova,Yes,Yes
Myrmica.specioides,Montenegro,Myrmica.specioides_Montenegro,Yes,Yes
Myrmica.specioides,Netherlands,Myrmica.specioides_Netherlands,Yes,Yes
Myrmica.specioides,Norway,Myrmica.specioides_Norway,Yes,Yes
Myrmica.specioides,Poland,Myrmica.specioides_Poland,Yes,Yes
Myrmica.specioides,Portugal,Myrmica.specioides_Portugal,Yes,Yes
Myrmica.specioides,Romania,Myrmica.specioides_Romania,Yes,Yes
Myrmica.specioides,Russia central,Myrmica.specioides_Russia central,Yes,Yes
Myrmica.specioides,Russia south,Myrmica.specioides_Russia south,Yes,Yes
Myrmica.specioides,Serbia,Myrmica.specioides_Serbia,Yes,Yes
Myrmica.specioides,Slovakia,Myrmica.specioides_Slovakia,Yes,Yes
Myrmica.specioides,Slovenia,Myrmica.specioides_Slovenia,Yes,Yes
Myrmica.specioides,Spain,Myrmica.specioides_Spain,Yes,Yes
Myrmica.specioides,Sweden,Myrmica.specioides_Sweden,Yes,Yes
Myrmica.specioides,Switzerland,Myrmica.specioides_Switzerland,Yes,Yes
Myrmica.specioides,Turkey,Myrmica.specioides_Turkey,Yes,Yes
Myrmica.specioides,Turkmenistan,Myrmica.specioides_Turkmenistan,Yes,Yes
Myrmica.specioides,Ukraine,Myrmica.specioides_Ukraine,Yes,Yes
Myrmica.specioides,United Kingdom,Myrmica.specioides_United Kingdom,Yes,Yes
Myrmicaria.natalensis,Angola,Myrmicaria.natalensis_Angola,Yes,Yes
Myrmicaria.natalensis,Botswana,Myrmicaria.natalensis_Botswana,Yes,Yes
Myrmicaria.natalensis,Gabon,Myrmicaria.natalensis_Gabon,Yes,Yes
Myrmicaria.natalensis,Guinea,Myrmicaria.natalensis_Guinea,Yes,Yes
Myrmicaria.natalensis,Kenya,Myrmicaria.natalensis_Kenya,Yes,Yes
Myrmicaria.natalensis,Malawi,Myrmicaria.natalensis_Malawi,Yes,Yes
Myrmicaria.natalensis,Mozambique,Myrmicaria.natalensis_Mozambique,Yes,Yes
Myrmicaria.natalensis,South Africa,Myrmicaria.natalensis_South Africa,Yes,Yes
Myrmicaria.natalensis,Swaziland,Myrmicaria.natalensis_Swaziland,Yes,Yes
Myrmicaria.natalensis,Tanzania,Myrmicaria.natalensis_Tanzania,Yes,Yes
Myrmicaria.natalensis,Uganda,Myrmicaria.natalensis_Uganda,Yes,Yes
Myrmicaria.natalensis,Zaire,Myrmicaria.natalensis_Zaire,Yes,Yes
Myrmicaria.natalensis,Zambia,Myrmicaria.natalensis_Zambia,Yes,Yes
Myrmicaria.natalensis,Zimbabwe,Myrmicaria.natalensis_Zimbabwe,Yes,Yes
Myrmoteras.indicum,Karnataka,Myrmoteras.indicum_Karnataka,Yes,Yes
Myrmoteras.indicum,Kerala,Myrmoteras.indicum_Kerala,Yes,Yes
Myrmoteras.indicum,Tamil Nadu,Myrmoteras.indicum_Tamil Nadu,Yes,Yes
Neoponera.theresiae,Alagoas,Neoponera.theresiae_Alagoas,Yes,Yes
Neoponera.theresiae,Amazonas_Brazil,Neoponera.theresiae_Amazonas_Brazil,Yes,Yes
Neoponera.theresiae,Antioquia,Neoponera.theresiae_Antioquia,Yes,Yes
Neoponera.theresiae,Costa Rica,Neoponera.theresiae_Costa Rica,Yes,Yes
Neoponera.theresiae,Panama,Neoponera.theresiae_Panama,Yes,Yes
Neoponera.theresiae,Peru,Neoponera.theresiae_Peru,Yes,Yes
Neoponera.theresiae,Risaralda,Neoponera.theresiae_Risaralda,Yes,Yes
Neoponera.theresiae,Valle del Cauca,Neoponera.theresiae_Valle del Cauca,Yes,Yes
Neoponera.unidentata,Acre,Neoponera.unidentata_Acre,Yes,Yes
Neoponera.unidentata,Alagoas,Neoponera.unidentata_Alagoas,Yes,Yes
Neoponera.unidentata,Amapa,Neoponera.unidentata_Amapa,Yes,Yes
Neoponera.unidentata,Amazonas,Neoponera.unidentata_Amazonas,Yes,Yes
Neoponera.unidentata,Amazonas_Brazil,Neoponera.unidentata_Amazonas_Brazil,Yes,Yes
Neoponera.unidentata,Bahia,Neoponera.unidentata_Bahia,Yes,Yes
Neoponera.unidentata,Belize,Neoponera.unidentata_Belize,Yes,Yes
Neoponera.unidentata,Bolivia,Neoponera.unidentata_Bolivia,Yes,Yes
Neoponera.unidentata,Campeche,Neoponera.unidentata_Campeche,Yes,Yes
Neoponera.unidentata,Caqueta,Neoponera.unidentata_Caqueta,Yes,Yes
Neoponera.unidentata,Cauca,Neoponera.unidentata_Cauca,Yes,Yes
Neoponera.unidentata,Chiapas,Neoponera.unidentata_Chiapas,Yes,Yes
Neoponera.unidentata,Choco,Neoponera.unidentata_Choco,Yes,Yes
Neoponera.unidentata,Costa Rica,Neoponera.unidentata_Costa Rica,Yes,Yes
Neoponera.unidentata,Cundinamarca,Neoponera.unidentata_Cundinamarca,Yes,Yes
Neoponera.unidentata,Distrito Federal Mexico,Neoponera.unidentata_Distrito Federal Mexico,Yes,Yes
Neoponera.unidentata,Ecuador,Neoponera.unidentata_Ecuador,Yes,Yes
Neoponera.unidentata,Espirito Santo,Neoponera.unidentata_Espirito Santo,Yes,Yes
Neoponera.unidentata,French Guiana,Neoponera.unidentata_French Guiana,Yes,Yes
Neoponera.unidentata,Goias,Neoponera.unidentata_Goias,Yes,Yes
Neoponera.unidentata,Guatemala,Neoponera.unidentata_Guatemala,Yes,Yes
Neoponera.unidentata,Guaviare,Neoponera.unidentata_Guaviare,Yes,Yes
Neoponera.unidentata,Guyana,Neoponera.unidentata_Guyana,Yes,Yes
Neoponera.unidentata,Hidalgo,Neoponera.unidentata_Hidalgo,Yes,Yes
Neoponera.unidentata,Honduras,Neoponera.unidentata_Honduras,Yes,Yes
Neoponera.unidentata,Huila,Neoponera.unidentata_Huila,Yes,Yes
Neoponera.unidentata,Lesser Antilles,Neoponera.unidentata_Lesser Antilles,Yes,Yes
Neoponera.unidentata,Magdalena,Neoponera.unidentata_Magdalena,Yes,Yes
Neoponera.unidentata,Maranhao,Neoponera.unidentata_Maranhao,Yes,Yes
Neoponera.unidentata,Mato Grosso,Neoponera.unidentata_Mato Grosso,Yes,Yes
Neoponera.unidentata,Mato Grosso do Sul,Neoponera.unidentata_Mato Grosso do Sul,Yes,Yes
Neoponera.unidentata,Meta,Neoponera.unidentata_Meta,Yes,Yes
Neoponera.unidentata,Mexico,Neoponera.unidentata_Mexico,Yes,Yes
Neoponera.unidentata,Minas Gerais,Neoponera.unidentata_Minas Gerais,Yes,Yes
Neoponera.unidentata,Narino,Neoponera.unidentata_Narino,Yes,Yes
Neoponera.unidentata,Nicaragua,Neoponera.unidentata_Nicaragua,Yes,Yes
Neoponera.unidentata,Norde de Santander,Neoponera.unidentata_Norde de Santander,Yes,Yes
Neoponera.unidentata,Oaxaca,Neoponera.unidentata_Oaxaca,Yes,Yes
Neoponera.unidentata,Panama,Neoponera.unidentata_Panama,Yes,Yes
Neoponera.unidentata,Para,Neoponera.unidentata_Para,Yes,Yes
Neoponera.unidentata,Pernambuco,Neoponera.unidentata_Pernambuco,Yes,Yes
Neoponera.unidentata,Peru,Neoponera.unidentata_Peru,Yes,Yes
